Animal,Corte,Grupo,Region,Foreground.pixels.by.hull.area,Hull.Area,Diameter.of.Bounding.Circle,Mean.Radius,Cell.Area,Cell.Perimeter,Solidity,Round,Circularity,Hull.void.area,Branches,Junctions,End.point.voxels,Triple.points,Quadruple.points,Average.branch.length,Maximum.branch.length,D,Lacunarity
AS5,2,AS,CA3,0.5516,1260,61.2046,24.7487,695,218.836,0.513,0.417,0.182,565,14,6,9,5,1,9.497,19.314,472,1199
AS5,2,AS,CA3,0.6865,1142,67.7422,28.6513,784,198.794,0.633,0.242,0.249,358,7,3,5,3,0,13.967,33.899,625,640
AS5,2,AS,CA3,0.5368,2813,90.1388,36.974,1510,329.404,0.511,0.439,0.175,1303,16,7,9,5,2,13.044,32.314,944,1153
AS5,2,AS,CA3,0.4473,3331,83.3844,39.0251,1490,360.032,0.428,0.721,0.144,1841,10,5,5,5,0,20.258,53.456,386,1114
AS5,2,AS,CA3,0.4364,3815,107.1168,45.7503,1665,440.014,0.418,0.453,0.108,2150,22,11,9,9,2,12.028,26.142,583,1397
AS5,2,AS,CA3,0.3152,2319,94.1209,43.3706,731,307.404,0.298,0.235,0.097,1588,11,5,7,5,0,13.639,33.728,41,570
AS5,2,AS,CA3,0.6453,888,43.2197,20.5438,573,154.853,0.598,0.67,0.3,315,5,2,4,2,0,13.202,27.213,341,785
AS5,2,AS,CA3,0.8456,939,46.6232,20.2607,794,144.024,0.784,0.7,0.481,145,8,3,6,2,1,11.379,26.899,1265,408
AS5,2,AS,CA3,0.7132,823,44.4072,17.9451,587,179.865,0.658,0.645,0.228,236,11,5,6,4,1,10.845,18.314,867,1129
AS5,2,AS,CA3,0.663,1528,57.6158,25.902,1013,229.907,0.621,0.886,0.241,515,13,6,8,6,0,11.124,21.142,725,1570
AS5,2,AS,CA3,0.4821,3163,78.1025,36.4161,1525,395.345,0.462,0.553,0.123,1638,20,10,10,10,0,11.388,29.556,1036,945
AS5,2,AS,CA3,0.5485,2394,81.8352,34.9801,1313,321.304,0.522,0.407,0.16,1081,12,5,8,4,1,14.416,42.213,1060,832
AS5,2,AS,CA3,0.488,2744,80.9568,35.3847,1339,319.404,0.465,0.566,0.165,1405,7,3,5,3,0,23.446,40.627,196,1534
AS5,2,AS,CA3,0.6717,1002,48.8879,22.3462,673,162.066,0.62,0.424,0.322,329,5,2,4,2,0,14.885,37.213,584,856
AS5,2,AS,CA3,0.6026,1696,60.3988,26.7814,1022,284.919,0.569,0.52,0.158,674,19,9,10,8,1,10.228,19.899,910,1553
AS5,3,AS,CA3,0.5328,5191,112.8078,52.4394,2766,418.274,0.515,0.455,0.199,2425,14,6,9,5,1,16.161,59.113,981,834
AS5,3,AS,CA3,0.5316,2327,77.4209,33.5624,1237,332.132,0.506,0.546,0.141,1090,16,7,10,6,1,12.943,34.627,971,1545
AS5,3,AS,CA3,0.8693,1293,55.588,25.1206,1124,179.924,0.812,0.549,0.436,169,5,2,4,2,0,16.602,33.142,1570,244
AS5,3,AS,CA3,0.5546,1612,72.111,31.9502,894,263.948,0.52,0.285,0.161,718,15,7,9,7,0,9.532,21.243,676,1040
AS5,3,AS,CA3,0.6639,1800,60.0474,26.7817,1195,272.919,0.629,0.548,0.202,605,17,8,10,8,0,10.306,17.485,1592,644
AS5,3,AS,CA3,0.6305,1938,68.6003,30.6552,1222,233.664,0.597,0.583,0.281,716,7,3,5,3,0,16.071,40.627,963,769
AS5,3,AS,CA3,0.7202,1190,58.8769,27.2229,857,179.581,0.667,0.349,0.334,333,4,2,2,2,0,22.235,36.314,621,648
AS5,3,AS,CA3,1.0079,1767,66.2722,27.6813,1781,171.924,0.952,0.559,0.757,-14,3,1,3,1,0,16.909,29.485,1687,24
AS5,3,AS,CA3,0.5793,1842,64.5136,29.9482,1067,249.948,0.548,0.503,0.215,775,12,5,8,4,1,12.707,24.071,1370,893
AS5,3,AS,CA3,0.7825,869,55.1543,22.1297,680,162.752,0.714,0.386,0.323,189,3,1,3,1,0,23.761,55.627,1311,323
AS5,3,AS,CA3,0.5015,2604,75.5088,33.6586,1306,407.546,0.478,0.586,0.099,1298,18,9,9,9,0,12.274,28.899,769,777
AS5,3,AS,CA3,0.9523,1216,47.6027,21.5687,1158,145.095,0.894,0.698,0.691,58,1,0,2,0,0,48.042,48.042,1628,118
AS5,3,AS,CA3,0.6978,1284,54.7981,24.441,896,213.865,0.654,0.683,0.246,388,10,4,7,3,1,12.039,21.233,1194,775
AS5,3,AS,CA3,0.6367,3408,92.0141,41.0339,2170,301.321,0.611,0.552,0.3,1238,3,1,3,1,0,39.351,59.698,1298,437
AS5,3,AS,CA3,0.787,1610,58.5706,26.6281,1267,232.25,0.741,0.618,0.295,343,10,5,4,4,1,13.07,30.314,1423,321
AS5,4,AS,CA3,0.536,2084,64.2477,29.7824,1117,282.191,0.508,0.762,0.176,967,17,8,9,7,1,10.916,21.142,659,1678
AS5,4,AS,CA3,0.705,522,41.1947,17.931,368,116.368,0.639,0.441,0.342,154,5,2,4,2,0,11.208,25.728,51,1013
AS5,4,AS,CA3,0.8452,859,41.1594,19.6552,726,162.066,0.778,0.641,0.347,133,4,1,4,0,1,20.269,34.385,1267,415
AS5,4,AS,CA3,0.7526,869,42.7445,18.5123,654,199.179,0.694,0.784,0.207,215,9,4,5,3,1,12.938,20.505,931,458
AS5,4,AS,CA3,0.9731,744,38.3275,16.9023,724,110.225,0.894,0.624,0.749,20,5,2,4,2,0,6.594,13.071,1466,138
AS5,4,AS,CA3,0.9045,471,40.025,16.1609,426,102.912,0.815,0.337,0.505,45,3,1,3,1,0,16.404,25.485,1413,81
AS5,4,AS,CA3,0.8946,2819,72.5825,32.5258,2522,244.392,0.855,0.92,0.531,297,5,2,4,2,0,24.431,35.385,1662,439
AS5,4,AS,CA3,0.7867,675,43.6005,18.6061,531,120.569,0.716,0.363,0.459,144,3,1,3,1,0,17.118,24.971,812,443
AS5,4,AS,CA3,0.4839,1149,63.1585,27.0923,556,191.966,0.445,0.354,0.19,593,3,1,3,1,0,30.499,39.456,37,1015
AS5,4,AS,CA3,0.732,724,40.6079,17.6209,530,157.338,0.671,0.622,0.269,194,8,3,6,2,1,10.876,25.314,874,389
AS5,4,AS,CA3,0.7626,935,43.4393,19.6658,713,157.095,0.71,0.773,0.363,222,9,4,6,4,0,10.619,22.142,1254,583
AS5,4,AS,CA3,0.6686,1231,57.4384,25.6014,823,204.25,0.623,0.373,0.248,408,13,6,8,6,0,9.248,16.071,1012,1062
AS5,4,AS,CA3,0.6596,755,61.0983,23.8423,498,158.995,0.591,0.243,0.248,257,3,1,3,1,0,23.395,61.113,237,974
AS5,4,AS,CA3,0.9653,605,45.1774,18.8132,584,133.439,0.857,0.426,0.412,21,3,1,3,1,0,19.29,31.728,753,408
AS5,4,AS,CA3,0.4913,1887,80.895,33.18,927,303.546,0.461,0.317,0.126,960,18,8,10,6,2,10.098,26.071,530,1104
AS5,1,AS,GD,0.6327,1500,63.1981,28.7591,949,227.279,0.594,0.505,0.231,551,8,3,6,2,1,14.372,40.971,1018,659
AS5,1,AS,GD,0.893,542,33.9559,15.0637,484,108.811,0.818,0.665,0.514,58,3,1,3,1,0,16.038,21.728,1386,95
AS5,1,AS,GD,0.4594,4162,100.449,45.4386,1912,526.098,0.443,0.44,0.087,2250,29,14,14,13,0,11.096,27.728,999,1042
AS5,1,AS,GD,0.6684,1176,50.59,23.6626,786,193.279,0.623,0.71,0.264,390,12,6,4,5,0,10.426,17.314,562,700
AS5,1,AS,GD,0.5543,1261,80.3057,31.4972,699,210.693,0.512,0.19,0.198,562,7,3,5,3,0,14.751,33.971,517,602
AS5,1,AS,GD,0.391,2762,81.2205,37.6126,1080,306.291,0.372,0.682,0.145,1682,7,3,5,3,0,22.244,59.113,179,1111
AS5,1,AS,GD,0.5302,2150,72.5672,30.7629,1140,344.718,0.504,0.459,0.121,1010,14,6,9,5,1,13.671,27.385,1080,807
AS5,1,AS,GD,1.0571,210,21.6192,9.1784,222,61.012,0.893,0.646,0.749,-12,1,0,2,0,0,16.899,16.899,962,329
AS5,1,AS,GD,0.562,2443,101.0198,40.4328,1373,332.718,0.528,0.279,0.156,1070,20,9,12,8,1,9.594,26.071,451,1526
AS5,1,AS,GD,0.5385,2262,80.235,36.7572,1218,301.505,0.51,0.579,0.168,1044,9,4,6,4,0,16.949,49.042,577,1119
AS5,1,AS,GD,0.602,1284,84.22,34.4811,773,239.179,0.549,0.189,0.17,511,9,4,5,3,1,12.462,29.971,33,1379
AS5,1,AS,GD,0.4195,3564,86.4669,39.8624,1495,420.357,0.403,0.633,0.106,2069,24,11,13,9,2,11.101,29.799,526,1585
AS5,1,AS,GD,0.9019,744,55.6058,21.8953,671,134.61,0.808,0.281,0.465,73,1,0,2,0,0,55.527,55.527,427,971
AS5,1,AS,GD,0.5804,2400,76.3088,33.356,1393,432.884,0.55,0.763,0.093,1007,22,10,11,7,3,12.671,32.964,1048,1231
AS5,1,AS,GD,0.9385,195,19.105,8.5189,183,65.012,0.792,0.687,0.544,12,1,0,2,0,0,23.314,23.314,5,232
AS5,2,AS,GD,0.6237,2166,66.8238,30.8796,1351,303.161,0.592,0.701,0.185,815,14,6,9,5,1,12.839,31.385,1351,974
AS5,2,AS,GD,0.6941,1785,64.8178,30.9942,1239,278.191,0.651,0.496,0.201,546,14,7,6,6,1,11.94,31.627,839,1029
AS5,2,AS,GD,1.0144,208,23.472,10.2817,211,62.426,0.854,0.487,0.68,-3,1,0,2,0,0,17.899,17.899,197,482
AS5,2,AS,GD,0.4492,4410,108.8531,50.1673,1981,504.198,0.432,0.491,0.098,2429,21,10,11,9,1,14.243,37.213,893,1141
AS5,2,AS,GD,0.5429,921,43.6751,20.7552,500,164.752,0.502,0.768,0.231,421,7,3,5,3,0,12.573,19.071,115,1485
AS5,2,AS,GD,0.5659,3239,78.2769,33.6164,1833,453.872,0.544,0.686,0.112,1406,21,9,11,5,4,13.478,35.213,1448,1138
AS5,2,AS,GD,0.5716,2913,88.0909,38.4495,1665,360.375,0.546,0.546,0.161,1248,16,8,8,8,0,14.295,44.556,1287,1076
AS5,2,AS,GD,0.623,3265,104.7521,43.797,2034,433.328,0.594,0.325,0.136,1231,16,7,9,5,2,16.737,37.971,1230,896
AS5,2,AS,GD,0.6698,966,45.6355,20.2752,647,191.037,0.618,0.664,0.223,319,9,4,6,4,0,10.197,19.657,1090,464
AS5,2,AS,GD,0.4331,2563,77.678,35.7551,1110,335.103,0.411,0.529,0.124,1453,15,7,8,6,1,13.427,29.142,244,1320
AS5,2,AS,GD,0.6092,1039,44.4798,19.82,633,194.108,0.566,0.729,0.211,406,7,3,5,3,0,13.702,36.213,516,990
AS5,2,AS,GD,0.8379,950,44.3847,19.2691,796,168.167,0.777,0.656,0.354,154,4,2,2,2,0,23.081,64.941,1439,137
AS5,2,AS,GD,0.746,1173,57.9828,23.04,875,207.865,0.694,0.492,0.254,298,12,6,6,6,0,11.183,28.385,1202,831
AS5,2,AS,GD,0.9112,1081,55.7315,22.0114,985,159.137,0.843,0.517,0.489,96,6,2,5,1,1,14.363,24.899,1550,236
AS5,2,AS,GD,0.7764,863,53.6004,21.4694,670,158.652,0.706,0.418,0.334,193,5,2,4,2,0,15.92,35.385,497,1366
AS5,3,AS,GD,0.5595,1648,79.0759,31.6493,922,255.22,0.523,0.277,0.178,726,13,6,7,5,1,11.131,19.243,365,1158
AS5,3,AS,GD,0.6037,2016,77.1038,32.6091,1217,283.019,0.572,0.458,0.191,799,16,7,10,6,1,10.624,29.55,936,1174
AS5,3,AS,GD,0.9967,609,33.2435,14.7082,607,97.054,0.903,0.808,0.81,2,3,1,3,1,0,10.633,19.657,1185,282
AS5,3,AS,GD,1.0356,703,33.1726,15.207,728,101.397,0.95,0.903,0.89,-25,1,0,2,0,0,12.657,12.657,1576,168
AS5,3,AS,GD,0.5565,1389,62.1289,27.6487,773,221.078,0.516,0.398,0.199,616,10,4,7,3,1,11.783,46.799,213,1456
AS5,3,AS,GD,0.5141,1770,83.255,33.95,910,304.475,0.479,0.247,0.123,860,13,6,7,5,1,12.292,42.385,191,1069
AS5,3,AS,GD,0.6578,1470,69.3542,29.9733,967,281.463,0.617,0.331,0.153,503,15,7,8,6,1,10.957,18.899,1340,159
AS5,3,AS,GD,0.5511,2506,76.3363,33.6298,1381,343.588,0.526,0.643,0.147,1125,18,9,8,8,1,12.839,32.213,786,1620
AS5,3,AS,GD,0.4912,2439,92.1303,36.4999,1198,354.375,0.466,0.519,0.12,1241,19,9,11,9,0,10.543,42.627,540,1466
AS5,3,AS,GD,0.563,1064,51.8941,21.9957,599,221.179,0.525,0.428,0.154,465,13,5,9,3,2,9.432,22.071,547,732
AS5,3,AS,GD,0.4855,791,47.508,21.2025,384,180.593,0.442,0.597,0.148,407,7,3,5,3,0,13.628,28.627,52,1420
AS5,3,AS,GD,0.5372,1694,68.158,30.7286,910,290.576,0.505,0.357,0.135,784,14,6,8,4,2,12.904,31.556,829,1037
AS5,3,AS,GD,0.7905,1446,84.0952,33.5888,1143,206.794,0.731,0.211,0.336,303,3,1,3,1,0,32.109,80.012,875,718
AS5,3,AS,GD,0.5965,964,56.0803,25.3309,575,184.693,0.546,0.297,0.212,389,8,3,6,2,1,13.027,37.284,274,1044
AS5,3,AS,GD,0.6544,599,41.4849,17.2159,392,141.681,0.593,0.49,0.245,207,5,2,4,2,0,13.643,25.728,62,756
AS5,4,AS,GD,0.4365,3322,79.3568,37.2065,1450,480.884,0.42,0.71,0.079,1872,31,15,16,14,1,9.296,27.971,771,1363
AS5,4,AS,GD,0.7125,1492,60.0333,25.6771,1063,207.622,0.673,0.484,0.31,429,7,3,5,3,0,15.894,32.728,919,793
AS5,4,AS,GD,0.7064,1216,59.1247,27.0445,859,194.451,0.659,0.509,0.285,357,7,3,5,3,0,14.855,27.728,692,1060
AS5,4,AS,GD,0.5471,1899,67.2681,27.4727,1039,297.747,0.517,0.582,0.147,860,15,7,8,6,1,11.658,24.142,616,1065
AS5,4,AS,GD,0.6374,2752,91.2838,41.1085,1754,321.647,0.605,0.364,0.213,998,11,5,7,5,0,14.918,28.385,647,1281
AS5,4,AS,GD,0.6352,1176,53,23.1773,747,215.664,0.594,0.491,0.202,429,11,5,7,5,0,10.045,24.142,630,938
AS5,4,AS,GD,0.7129,1066,59.5399,24.2872,760,234.735,0.66,0.323,0.173,306,9,4,6,4,0,12.898,22.243,1273,254
AS5,4,AS,GD,0.6982,603,35.7373,16.1615,421,155.966,0.636,0.547,0.217,182,9,4,6,4,0,9.584,17.314,243,599
AS5,4,AS,GD,0.9369,444,32.2025,13.7346,416,93.397,0.835,0.57,0.599,28,3,1,3,1,0,11.6,23.728,1257,256
AS5,4,AS,GD,0.719,1982,69.7135,31.6404,1425,331.931,0.681,0.55,0.163,557,19,10,6,8,2,12.817,25.799,1595,476
AS5,4,AS,GD,0.7457,1384,63.561,27.369,1032,237.806,0.697,0.454,0.229,352,15,7,7,5,2,10.086,22.062,918,622
AS5,4,AS,GD,0.9306,706,37.6706,17.5592,657,111.296,0.852,0.693,0.667,49,3,1,3,1,0,11.966,26.071,1176,326
AS5,4,AS,GD,0.4158,1799,70.214,33.3522,748,321.304,0.392,0.438,0.091,1051,12,5,8,4,1,13.708,42.213,293,1405
AS5,4,AS,GD,0.7589,1095,50.155,22.745,831,152.125,0.706,0.673,0.451,264,1,0,2,0,0,55.87,55.87,1003,334
AS5,4,AS,GD,1.0011,880,40.2931,18.1708,881,118.225,0.926,0.781,0.792,-1,3,1,3,1,0,10.128,15.728,1526,117
AL1,1,AL,CA1,0.5134,1601,63.8188,30.2428,822,261.019,0.481,0.784,0.152,779,11,4,8,2,2,13.402,36.692,391,1503
AL1,1,AL,CA1,0.662,1154,66.8544,28.3759,764,197.037,0.606,0.379,0.247,390,6,3,3,3,0,19.33,33.971,131,1784
AL1,1,AL,CA1,0.9338,680,44.0454,17.1881,635,116.811,0.849,0.609,0.585,45,1,0,2,0,0,45.113,45.113,1140,399
AL1,1,AL,CA1,0.65,1500,51.4073,22.9353,975,241.563,0.611,0.816,0.21,525,5,2,4,2,0,22.397,51.698,726,829
AL1,1,AL,CA1,0.6626,1482,56.2416,25.2418,982,299.505,0.622,0.66,0.138,500,13,6,8,6,0,11.293,31.071,1241,617
AL1,1,AL,CA1,0.7188,1163,50.9215,23.0251,836,162.066,0.666,0.577,0.4,327,3,1,3,1,0,20.014,27.485,518,941
AL1,1,AL,CA1,0.6337,1141,54.2341,24.2104,723,191.037,0.587,0.628,0.249,418,9,4,5,3,1,12.991,25.333,355,1395
AL1,1,AL,CA1,0.4525,1180,66.3702,28.7043,534,222.007,0.419,0.344,0.136,646,9,4,6,4,0,12.155,34.385,243,1043
AL1,1,AL,CA1,0.7731,1419,50.645,23.4242,1097,251.262,0.724,0.856,0.218,322,20,11,4,8,3,10.217,16.899,1389,631
AL1,1,AL,CA1,0.765,953,51.6624,20.2751,729,168.995,0.708,0.486,0.321,224,9,4,6,4,0,11.381,17.485,921,573
AL1,1,AL,CA1,0.5832,1773,59.0093,25.7739,1034,318.718,0.552,0.687,0.128,739,19,9,10,8,1,10.613,23.142,1095,1134
AL1,1,AL,CA1,0.7739,712,39.9249,17.8302,551,163.966,0.707,0.556,0.258,161,12,6,6,6,0,8.07,17.899,951,578
AL1,1,AL,CA1,0.5057,1669,63.0317,26.6108,844,300.233,0.475,0.635,0.118,825,17,8,8,7,0,10.555,31.385,701,1166
AL1,1,AL,CA1,0.6855,795,42.2896,19.2094,545,155.238,0.635,0.65,0.284,250,9,4,6,4,0,8.687,23.485,1234,709
AL1,1,AL,CA1,0.6138,2864,70.9508,32.9046,1758,485.269,0.586,0.747,0.094,1106,35,18,14,16,2,9.784,31.971,1472,799
AL1,2,AL,CA1,0.6089,2659,81.3204,31.974,1619,408.399,0.581,0.594,0.122,1040,36,18,13,14,3,9.782,25.136,1482,1029
AL1,2,AL,CA1,0.8622,1277,61.9112,23.6054,1101,162.51,0.804,0.499,0.524,176,1,0,2,0,0,61.941,61.941,1079,501
AL1,2,AL,CA1,0.9217,792,40.3435,16.8238,730,134.752,0.844,0.743,0.505,62,7,3,4,2,1,13.118,26.071,1534,373
AL1,2,AL,CA1,0.9141,1234,50.103,21.8475,1128,183.966,0.851,0.663,0.419,106,13,7,5,7,0,9.903,27.728,1469,312
AL1,2,AL,CA1,0.8875,862,70.1783,25.2589,765,162.066,0.799,0.216,0.366,97,1,0,2,0,0,69.083,69.083,260,987
AL1,2,AL,CA1,0.8236,941,48.8774,21.1111,775,136.024,0.763,0.616,0.526,166,5,2,4,2,0,13.851,29.213,780,816
AL1,2,AL,CA1,0.9349,384,29.8329,12.2932,359,84.468,0.832,0.554,0.632,25,1,0,2,0,0,27.385,27.385,1027,483
AL1,2,AL,CA1,0.9737,533,37.2022,15.6416,519,98.225,0.873,0.506,0.676,14,1,0,2,0,0,28.799,28.799,731,625
AL1,2,AL,CA1,0.7059,2458,93.0054,38.2423,1735,315.789,0.667,0.314,0.219,723,12,5,8,4,1,16.334,51.284,695,1510
AL1,2,AL,CA1,0.5386,1398,56.1862,23.5403,753,277.848,0.506,0.682,0.123,645,14,6,7,5,0,11.921,26.971,992,850
AL1,2,AL,CA1,0.5622,2757,87.8452,38.11,1550,436.985,0.535,0.513,0.102,1207,33,17,13,16,0,8.657,17.071,1133,818
AL1,2,AL,CA1,0.7293,687,44.8452,20.8455,501,130.167,0.654,0.31,0.372,186,3,1,3,1,0,19.29,40.042,171,1181
AL1,2,AL,CA1,0.6922,627,38.4708,16.109,434,144.167,0.629,0.509,0.262,193,11,5,7,5,0,7.691,13.243,805,504
AL1,2,AL,CA1,0.8852,566,30.7112,13.857,501,118.61,0.806,0.835,0.448,65,4,1,4,0,1,15.594,27.648,1285,365
AL1,2,AL,CA1,0.6049,2903,98.5281,41.8589,1756,447.286,0.578,0.334,0.11,1147,16,7,10,6,1,15.773,38.071,1575,366
AL1,3,AL,CA1,0.4339,2353,80.6604,34.5391,1021,344.132,0.412,0.398,0.108,1332,19,9,9,7,2,10.297,19.899,327,1280
AL1,3,AL,CA1,0.4809,1335,62.8172,27.859,642,236.392,0.45,0.365,0.144,693,7,3,5,3,0,16.008,39.87,643,583
AL1,3,AL,CA1,0.5275,3179,83.7437,37.6276,1677,490.34,0.504,0.872,0.088,1502,29,14,13,11,3,10.422,24.071,940,1568
AL1,3,AL,CA1,0.6177,2014,107.2986,43.1034,1244,272.836,0.578,0.178,0.21,770,5,2,4,2,0,25.714,58.627,1089,219
AL1,3,AL,CA1,0.5321,1278,53.5548,25.0976,680,192.551,0.497,0.679,0.23,598,7,3,5,3,0,14.82,28.799,305,1505
AL1,3,AL,CA1,0.4547,4755,98.6933,44.5784,2162,572.039,0.439,0.594,0.083,2593,26,12,13,9,3,13.355,38.213,847,1530
AL1,3,AL,CA1,0.9893,652,34.2345,16.0376,645,100.569,0.91,0.774,0.801,7,3,1,3,1,0,8.3,16.243,1335,133
AL1,3,AL,CA1,0.6341,1607,73.3485,32.342,1019,252.735,0.593,0.547,0.2,588,7,3,5,3,0,18.673,31.213,941,918
AL1,3,AL,CA1,0.6464,2124,79.2023,35.0051,1373,267.262,0.61,0.411,0.242,751,10,5,5,5,0,14.678,29.314,633,1161
AL1,3,AL,CA1,0.8393,840,50.448,20.5184,705,140.167,0.77,0.509,0.451,135,3,1,3,1,0,21.176,34.556,1131,551
AL1,3,AL,CA1,0.4606,2653,75.3078,33.2545,1222,434.056,0.441,0.594,0.082,1431,24,11,14,10,1,10.142,31.385,1153,1125
AL1,3,AL,CA1,0.522,1044,63.4584,26.313,545,196.066,0.48,0.26,0.178,499,8,3,5,1,2,11.801,25.728,78,433
AL1,3,AL,CA1,0.9176,692,42.9535,19.2053,635,116.225,0.841,0.425,0.591,57,1,0,2,0,0,38.556,38.556,1391,59
AL1,3,AL,CA1,0.9139,1359,56.0803,25.0369,1242,164.752,0.85,0.498,0.575,117,3,1,3,1,0,24.533,51.87,1184,558
AL1,3,AL,CA1,0.6738,745,39.1378,18.3125,502,173.966,0.619,0.617,0.208,243,8,3,6,2,1,11.416,17.071,1182,674
AL1,4,AL,CA1,0.6952,1388,61.8466,28.4584,965,186.794,0.649,0.414,0.348,423,7,3,5,3,0,14.091,37.456,692,1055
AL1,4,AL,CA1,1.0351,513,31.7931,13.5599,531,89.497,0.938,0.676,0.833,-18,1,0,2,0,0,12.899,12.899,1569,77
AL1,4,AL,CA1,0.7749,1315,55.5146,24.4383,1019,212.007,0.724,0.623,0.285,296,9,4,6,4,0,12.201,21.728,1134,858
AL1,4,AL,CA1,0.8086,1076,52.1536,22.6341,870,171.48,0.746,0.453,0.372,206,4,2,2,2,0,22.399,34.728,1239,367
AL1,4,AL,CA1,0.7191,2168,74.0541,31.0995,1559,305.546,0.681,0.455,0.21,609,17,9,7,9,0,12.083,25.142,1231,950
AL1,4,AL,CA1,0.9415,547,36.1248,15.5435,515,103.296,0.853,0.532,0.607,32,3,1,3,1,0,12.047,21.899,1180,212
AL1,4,AL,CA1,0.8112,964,53.7587,20.8055,782,221.865,0.749,0.402,0.2,182,7,3,5,3,0,15.514,36.728,1654,111
AL1,4,AL,CA1,0.5078,2743,89.7385,39.581,1393,384.174,0.482,0.485,0.119,1350,15,7,9,7,0,14.416,33.728,420,1550
AL1,4,AL,CA1,0.5033,2996,81.0647,37.6682,1508,384.943,0.481,0.652,0.128,1488,17,8,10,8,0,13.29,27.314,598,1640
AL1,4,AL,CA1,0.8429,560,38.6761,15.7937,472,112.368,0.754,0.553,0.47,88,3,1,3,1,0,18.118,24.627,417,1182
AL1,4,AL,CA1,0.8419,721,52.4786,20.1127,607,136.51,0.762,0.296,0.409,114,3,1,3,1,0,20.59,34.213,398,836
AL1,4,AL,CA1,1.028,393,27.2029,12.4788,404,78.912,0.909,0.725,0.815,-11,1,0,2,0,0,21.142,21.142,694,468
AL1,4,AL,CA1,0.8707,936,49.3405,20.797,815,165.48,0.798,0.549,0.374,121,5,2,4,2,0,17.554,36.971,1134,410
AL1,4,AL,CA1,0.4778,1241,74.4312,32.0594,593,210.593,0.444,0.217,0.168,648,7,3,5,3,0,14.889,34.213,72,1464
AL1,4,AL,CA1,0.4529,2420,99.1564,38.0129,1096,347.889,0.428,0.373,0.114,1324,13,6,8,6,0,14.251,38.799,101,1502
AL1,1,AL,CA3,0.9645,591,34.9701,15.3675,570,102.225,0.877,0.686,0.685,21,1,0,2,0,0,39.142,39.142,1358,354
AL1,1,AL,CA3,0.5832,2320,63.7036,29.307,1353,351.345,0.554,0.684,0.138,967,17,9,7,9,0,11.876,29.142,935,1152
AL1,1,AL,CA3,0.9708,308,27.2029,11.7574,299,74.426,0.857,0.531,0.678,9,1,0,2,0,0,24.556,24.556,752,152
AL1,1,AL,CA3,0.9275,869,47.8853,18.7138,806,133.196,0.857,0.533,0.571,63,5,2,4,2,0,13.754,20.314,1548,205
AL1,1,AL,CA3,0.8566,823,42.173,19.132,705,127.882,0.789,0.763,0.542,118,3,1,3,1,0,15.462,26.899,1273,350
AL1,1,AL,CA3,0.6453,919,53.8238,24.961,593,164.409,0.59,0.459,0.276,326,4,1,4,0,1,20.664,32.971,148,1484
AL1,1,AL,CA3,0.8248,645,31.5282,14.8474,532,140.267,0.754,0.949,0.34,113,1,0,2,0,0,56.042,56.042,931,569
AL1,1,AL,CA3,0.5836,1561,67.4166,29.347,911,241.463,0.547,0.494,0.196,650,9,4,6,4,0,13.692,24.314,482,970
AL1,1,AL,CA3,0.9459,629,32.5852,14.6542,595,119.539,0.869,0.898,0.523,34,2,1,1,1,0,32.935,56.042,1465,140
AL1,1,AL,CA3,0.5026,1518,65.2763,26.461,763,259.12,0.473,0.486,0.143,755,10,3,8,1,1,15.404,35.719,369,1029
AL1,1,AL,CA3,0.9273,715,37.6563,16.6094,663,115.296,0.845,0.647,0.627,52,5,2,4,2,0,9.925,17.243,1088,405
AL1,1,AL,CA3,0.6472,1905,66.0733,30.2306,1233,215.765,0.612,0.753,0.333,672,5,2,4,2,0,20.362,41.87,778,1103
AL1,1,AL,CA3,0.9833,598,42.4382,16.0518,588,106.711,0.885,0.43,0.649,10,1,0,2,0,0,30.042,30.042,1212,539
AL1,1,AL,CA3,0.496,1518,55.006,25.4234,753,287.203,0.467,0.643,0.115,765,16,7,10,6,1,10.017,25.142,727,982
AL1,1,AL,CA3,0.608,1454,66.5967,29.4625,884,258.534,0.566,0.337,0.166,570,13,6,8,6,0,11.432,20.314,546,1299
AL1,2,AL,CA3,0.8191,1216,60.208,26.037,996,172.167,0.765,0.394,0.422,220,6,2,5,1,1,15.549,35.333,1559,251
AL1,2,AL,CA3,0.7221,860,39.5601,18.5515,621,168.652,0.672,0.633,0.274,239,8,3,5,1,2,14.222,30.576,1374,753
AL1,2,AL,CA3,0.8112,895,41.6345,19.5904,726,132.853,0.748,0.804,0.517,169,3,1,3,1,0,17.014,30.142,1233,743
AL1,2,AL,CA3,0.7805,943,45.1885,19.641,736,163.137,0.723,0.635,0.348,207,6,2,5,1,1,15.817,23.728,1091,783
AL1,2,AL,CA3,0.6741,1387,55.9732,24.5332,935,241.22,0.626,0.569,0.202,452,16,7,10,6,1,9.482,21.243,898,832
AL1,2,AL,CA3,0.7849,953,53.3104,22.3202,748,148.652,0.719,0.44,0.425,205,5,2,4,2,0,14.168,38.042,344,1056
AL1,2,AL,CA3,0.7992,498,36.0625,16.4182,398,107.397,0.711,0.561,0.434,100,5,2,4,2,0,10.974,16.243,257,765
AL1,2,AL,CA3,0.5365,1370,55.9464,24.4151,735,246.434,0.503,0.54,0.152,635,10,4,6,2,2,14.593,27.55,392,1098
