Animal,Corte,Grupo,Region,Mean Foreground Pixels,Density = Foreground Pixels/Hull Area,Span Ratio,Maximum Span Across Hull,Area,Perimeter,Circularity,Width of Bounding Rectangle,Height of Bounding Rectangle,Maximum Radius from Hull's Centre of Mass,Max/Min Radii,CV for all Radii,Mean Radius,Diameter of Bounding Circle,Maximum Radius from Circle's Centre,Max/Min Radii from Circle Centre,CV for all Radii from Circle's Centre,Mean Radius from Circle's Centre,Method Used to Calculate Circle
AS3,4,AS,GD,749,0.8864,1.3867,40.1123,845,110.3277,0.8724,40,30,28.7311,2.4367,0.3079,19.2995,41.2311,20.6155,1.8439,0.1741,17.9931,triangle
AS3,4,AS,GD,705,0.6415,2.6883,64.0703,1099,147.9578,0.6309,24,66,32.7927,2.8351,0.305,25.1611,64.0703,32.0351,5.3207,0.3564,25.2785,span
AS3,4,AS,GD,1104,0.9744,1.0563,41.7253,1133,123.2313,0.9376,38,41,24.4082,1.6267,0.1345,20.1706,42.0443,21.0222,1.1413,0.0463,20.0065,triangle
AS3,4,AS,GD,753,0.592,1.3362,52.1536,1272,141.5506,0.7978,43,51,29.1542,1.7698,0.1665,23.2431,53.5553,26.7776,2.193,0.2028,23.7325,triangle
AS4,1,AS,CA1,870,0.7367,1.6652,53.0754,1181,136.3926,0.7978,48,41,31.3484,2.1594,0.2419,22.8186,53.593,26.7965,2.0915,0.2066,23.3064,triangle
AS4,1,AS,CA1,834,0.5363,1.8577,64.846,1555,160.7508,0.7562,61,47,35.091,1.7342,0.1562,28.5954,64.846,32.423,2.0414,0.1996,27.8306,span
AS4,1,AS,CA1,818,0.8477,1.4363,45.8803,965,119.0197,0.8561,44,32,28.2674,1.8624,0.1969,20.1586,45.8803,22.9401,1.6012,0.1426,19.8275,span
AS4,1,AS,CA1,509,1.0346,1.4984,32.6956,492,83.7715,0.881,30,23,25.4303,5.049,0.4499,14.7498,32.6956,16.3478,1.9233,0.188,13.1162,span
AS4,1,AS,CA1,655,0.9618,2.3753,46.4866,681,108.8554,0.7222,44,21,23.6924,2.0167,0.2171,18.7992,46.4866,23.2433,2.234,0.2127,18.8542,span
AS4,1,AS,CA1,613,1.0285,2.4394,43.3244,596,101.3988,0.7284,41,20,31.0583,4.2349,0.4389,19.8475,43.3244,21.6622,2.3191,0.2249,17.8882,span
AS4,1,AS,CA1,508,0.8342,3.0479,50.2195,609,112.2343,0.6075,42,34,29.3241,2.4801,0.2534,19.966,50.2195,25.1098,3.5334,0.3105,20.0099,span
AS4,1,AS,CA1,695,0.7316,3.1821,66.6483,950,145.5072,0.5639,59,37,34.6815,3.1936,0.2807,27.527,66.6483,33.3242,3.4649,0.2666,27.5998,span
AS4,1,AS,CA1,1530,0.5778,4.564,128.0625,2648,275.2146,0.4393,30,130,67.346,3.7098,0.3191,51.5409,128.0625,64.0312,2.6317,0.2676,51.9871,span
AS4,1,AS,CA1,977,0.6279,1.4863,62.3699,1556,160.0307,0.7635,53,49,35.9037,1.7322,0.1719,28.4224,62.4746,31.2373,2.426,0.2045,27.6001,triangle
AS4,1,AS,CA1,792,0.5326,1.9001,70.214,1487,161.2264,0.7189,35,71,37.2299,2.085,0.2695,26.9701,70.214,35.107,2.2733,0.2641,27.5284,span
AS4,1,AS,CA1,1094,0.4957,1.0226,62.434,2207,178.5896,0.8696,56,54,32.9296,1.2863,0.0919,29.6466,63.8334,31.9167,1.2798,0.0844,29.4849,span
AS4,1,AS,CA1,1405,0.6168,2.5413,96.7988,2278,215.2142,0.618,47,93,56.1095,3.2194,0.3343,38.7365,96.7988,48.3994,2.443,0.266,38.2255,span
AS4,1,AS,CA1,1017,0.6923,1.5868,56.0357,1469,150.3555,0.8166,42,58,32.3691,1.5742,0.1371,25.2989,56.092,28.046,1.4604,0.1083,25.489,triangle
AS4,1,AS,CA1,640,0.6101,3.1588,64.405,1049,146.464,0.6145,31,61,34.7633,2.3017,0.2221,27.4752,64.405,32.2025,1.8439,0.1892,27.0651,span
AS4,2,AS,CA1,466,0.9376,1.0031,26.8328,497,81.7601,0.9343,26,28,17.8171,2.0524,0.2229,13.9091,27.2029,13.6015,1.0621,0.0236,13.2659,span
AS4,2,AS,CA1,683,0.8712,1.6442,42.72,784,109.6269,0.8198,37,31,24.5754,1.687,0.1694,19.5208,42.72,21.36,1.319,0.0989,19.1126,span
AS4,2,AS,CA1,506,0.7882,1.5203,35.2278,642,95.3751,0.8869,35,26,18.819,1.8328,0.1482,16.1092,35.2278,17.6139,1.7088,0.1301,15.9123,span
AS4,2,AS,CA1,609,0.7165,1.9561,48.2597,850,118.0761,0.7661,30,43,29.1395,2.3548,0.2978,20.6711,48.2597,24.1299,1.6761,0.1819,20.2375,span
AS4,2,AS,CA1,312,0.9231,2.4372,32.0156,338,76.621,0.7235,13,34,20.8961,2.1517,0.3004,14.0659,32.0156,16.0078,3.0118,0.2606,12.9145,span
AS4,2,AS,CA1,531,0.9332,2.1281,41.8808,569,99.7476,0.7186,36,29,24.816,3.1168,0.2903,17.8636,41.8808,20.9404,3.6732,0.2768,17.154,span
AS4,2,AS,CA1,521,0.9108,1.8104,36.2491,572,92.1774,0.846,27,35,21.3357,2.0953,0.2467,15.219,36.3191,18.1595,1.8254,0.1779,15.167,span
AS4,2,AS,CA1,1329,0.5526,1.0875,67.3573,2405,197.5813,0.7742,64,64,38.6648,1.619,0.1349,33.1568,72.8999,36.4499,1.5356,0.1419,33.0989,triangle
AS4,2,AS,CA1,623,0.585,1.9212,58.1378,1065,139.297,0.6897,42,46,31.1474,1.7209,0.1716,25.6972,58.1378,29.0689,1.4462,0.1417,25.781,span
AS4,2,AS,CA1,314,1.0261,1.7264,26.6271,306,68.2543,0.8254,25,21,19.2204,5.1298,0.4276,11.6364,26.8138,13.4069,1.8398,0.2111,10.9922,triangle
AS4,2,AS,CA1,487,0.7515,3.0771,53.1601,648,121.1742,0.5546,51,26,30.3047,1.8416,0.2054,22.8168,53.1601,26.5801,1.4988,0.136,23.6143,span
AS4,2,AS,CA1,1134,0.4534,1.4556,71.8471,2501,200.0927,0.785,64,71,43.0161,1.516,0.1373,34.1731,75.7424,37.8712,1.3479,0.1035,34.8006,triangle
AS4,2,AS,CA1,1026,0.4907,2.1949,81.0555,2091,198.8322,0.6646,41,83,43.5099,1.51,0.1251,36.7226,81.069,40.5345,1.5192,0.1123,37.7487,span
AS4,2,AS,CA1,591,0.8152,2.2914,50.3289,725,115.76,0.6799,29,49,26.7563,1.9887,0.2403,19.4195,50.3289,25.1645,2.0462,0.2311,19.3162,span
AS4,2,AS,CA1,1418,0.5258,1.7172,86.0349,2697,211.0127,0.7612,57,83,50.3755,1.9812,0.231,36.2189,86.0349,43.0174,1.6789,0.1543,37.3556,span
AS4,3,AS,CA1,650,0.5167,1.1064,48.3322,1258,142.9007,0.7741,44,47,29.2259,1.4212,0.1092,24.2109,52.6007,26.3004,1.3534,0.0757,24.6378,span
AS4,3,AS,CA1,231,0.9094,2.2601,27.313,254,65.0103,0.7552,15,27,14.7603,1.8699,0.1915,10.9195,27.313,13.6565,2.2604,0.2186,11.0886,span
AS4,3,AS,CA1,656,0.6626,1.9287,55.0818,990,130.5167,0.7303,30,57,29.3537,1.9664,0.2313,22.5768,55.0818,27.5409,2.0167,0.2294,22.2734,span
AS4,3,AS,CA1,355,1.0534,1.1951,23.0868,337,66.8879,0.9466,22,22,15.7833,3.6941,0.313,12.3237,23.716,11.858,1.4361,0.1111,10.522,triangle
AS4,3,AS,CA1,576,1.0052,1.4621,33.121,573,90.1417,0.8862,27,31,21.4461,2.0221,0.1824,16.6417,33.2188,16.6094,1.5868,0.1508,14.3004,span
AS4,3,AS,CA1,761,0.6705,1.4331,47.4131,1135,129.9836,0.8442,45,44,24.1275,1.5288,0.123,21.4122,47.4131,23.7065,1.668,0.1418,21.388,span
AS4,3,AS,CA1,489,1.0209,1.5377,31.0161,479,81.8024,0.8995,29,24,21.5445,2.4967,0.259,16.2083,31.0161,15.5081,1.5318,0.1271,13.4015,span
AS4,3,AS,CA1,745,0.8869,1.3606,40.4475,840,110.7852,0.8601,30,42,24.2686,1.8129,0.1855,18.5633,40.4475,20.2238,2.1873,0.1395,18.2715,span
AS4,3,AS,CA1,1385,0.3867,2.036,107.4895,3582,249.9483,0.7205,57,107,56.1532,1.8627,0.2321,42.8659,107.4895,53.7448,1.8516,0.1979,43.8935,span
AS4,3,AS,CA1,411,0.8545,2.5124,39.3954,481,92.7976,0.7019,23,38,21.8575,2.2081,0.2191,16.7918,39.398,19.699,1.7543,0.1641,16.5956,triangle
AS4,3,AS,CA1,726,0.9553,1.5271,40.6079,760,104.1611,0.8803,29,42,26.6035,3.6604,0.3026,18.0569,40.6079,20.3039,1.807,0.189,16.7918,span
AS4,3,AS,CA1,472,1.0374,1.3863,29.7321,455,78.8138,0.9205,21,30,26.7032,17.7627,0.6034,14.3015,29.7321,14.8661,1.4239,0.1202,12.6836,span
AS4,3,AS,CA1,548,0.9821,1.8815,37.0135,558,91.7041,0.8338,28,33,24.6886,3.4065,0.3392,17.0461,37.0135,18.5068,2.0133,0.1975,15.454,span
AS4,3,AS,CA1,1614,0.8663,1.5957,66.7308,1863,169.1875,0.8179,44,65,38.012,2.2518,0.1653,31.1694,66.731,33.3655,1.6906,0.149,29.4124,span
AS4,3,AS,CA1,1210,0.2848,5.7284,197.2739,4249,406.7539,0.3227,117,163,101.2632,4.0277,0.3424,77.4889,197.2739,98.637,3.3708,0.3292,77.936,span
AS4,4,AS,CA1,1252,0.6617,1.8007,70.9366,1892,171.9687,0.804,66,43,36.2731,1.9224,0.2082,28.0282,70.9366,35.4683,1.7869,0.2124,27.791,span
AS4,4,AS,CA1,751,0.8973,2.2386,47.8539,837,117.716,0.759,34,45,25.3596,3.187,0.2611,19.2967,47.881100000000004,23.9406,2.1328,0.2327,19.2185,span
AS4,4,AS,CA1,904,0.7895,3.0882,70.8378,1145,157.0993,0.583,68,33,36.0979,2.4975,0.2886,28.5537,70.8378,35.4189,2.4297,0.2824,28.7245,span
AS4,4,AS,CA1,556,0.7345,2.9003,55.2268,757,123.2516,0.6262,33,49,33.2878,3.3689,0.3197,23.6242,55.2519,27.626,2.5686,0.2864,21.9512,span
AS4,4,AS,CA1,733,0.5817,1.8886,61.0737,1260,143.723,0.7665,41,49,31.1345,2.2085,0.2616,24.6238,61.0737,30.5369,2.3666,0.2706,24.5119,span
AS4,4,AS,CA1,705,0.8113,3.4531,60.2163,869,137.9563,0.5738,53,39,32.232,2.0723,0.1925,26.3735,60.2163,30.1081,1.5355,0.1259,26.7714,span
AS4,4,AS,CA1,937,0.6297,1.2394,55.1453,1488,147.1397,0.8637,55,46,31.0372,1.7069,0.1579,24.6979,55.1453,27.5726,1.6212,0.1335,24.1725,span
AS4,4,AS,CA1,903,0.5296,1.4164,65.1153,1705,171.3565,0.7297,54,53,38.8615,1.5219,0.1651,31.3537,65.9849,32.9924,1.7623,0.1344,30.2633,span
AS4,4,AS,CA1,371,0.632,2.6918,46.4866,587,110.5005,0.6041,44,24,25.0576,2.0322,0.1666,20.8278,46.4866,23.2433,1.4436,0.0969,21.536,span
AS4,4,AS,CA1,434,0.708,1.5175,39,613,97.2941,0.8138,36,28,21.5651,2.1108,0.2335,16.5898,39,19.5,1.8488,0.1811,16.3526,span
AS4,4,AS,CA1,615,0.4797,1.175,48.2701,1282,137.4319,0.8529,45,40,25.0935,1.4166,0.1114,22.9759,49.7058,24.8529,1.4076,0.1121,22.9747,triangle
AS4,4,AS,CA1,396,0.7645,4.2795,53.2353,518,114.6676,0.4951,47,29,29.279,4.3672,0.2989,22.38,53.2353,26.6177,3.4801,0.2554,22.6434,span
AS4,4,AS,CA1,570,0.6103,1.9837,54.231,934,126.385,0.7348,50,30,30.6699,2.2621000000000002,0.2473,23.6137,54.231,27.1155,2.6431,0.2072,22.8987,span
AS4,4,AS,CA1,770,0.5235,1.5562,62.5859,1471,155.1477,0.7679,61,42,31.892,1.8018,0.182,27.004,62.5859,31.293,1.465,0.1377,27.5791,span
AS4,4,AS,CA1,1003,0.6352,1.726,61.8142,1579,158.1543,0.7933,61,45,39.3028,2.2108,0.2658,26.8646,62.4237,31.2118,2.2151,0.205,27.1334,triangle
AS4,1,AS,CA3,331,0.8898,1.7636,30.8058,372,78.6882,0.755,30,20,17.5163,2.1428,0.1756,14.0746,30.8339,15.417,2.9589,0.2115,13.717,span
AS4,1,AS,CA3,957,0.7559,1.7493,56.6392,1266,140.2853,0.8084,43,44,34.3925,1.7548,0.2035,25.0752,56.6392,28.3196,1.7563,0.1904,23.4986,span
AS4,1,AS,CA3,218,0.8583,1.1578,20.2485,254,59.6429,0.8973,17,20,10.549,1.1565,0.0447,9.8449,20.4668,10.2334,1.1162,0.037,9.8526,triangle
AS4,1,AS,CA3,635,0.5869,3.1877,69.0652,1082,151.7524,0.5904,69,24,35.2599,2.4766,0.2102,29.106,69.0652,34.5326,2.3689,0.2084,29.1249,span
AS4,1,AS,CA3,637,0.8972,3.5571,56.2228,710,126.9626,0.5535,56,20,29.0083,2.7944,0.2212,23.8847,56.2228,28.1114,2.5635,0.2169,23.8193,span
AS4,1,AS,CA3,752,0.8545,1.6261,44.911,880,114.6175,0.8418,30,46,26.2474,2.1128,0.2118,19.5072,44.911,22.4555,1.7739,0.1459,19.3825,span
AS4,1,AS,CA3,1008,0.5058,1.629,71.5052,1993,178.3235,0.7876,54,57,38.4853,1.8374,0.1906,31.116,71.5087,35.7544,2.2513,0.2201,30.7759,triangle
AS4,1,AS,CA3,1122,0.4185,1.9039,90.1388,2681,218.0775,0.7084,85,63,47.185,1.5024,0.1449,38.585,90.1388,45.0694,1.6959,0.1669,38.9756,span
AS4,1,AS,CA3,237,1.0724,1.1233,18.4391,221,54.3328,0.9408,16,20,17.0294,7.6158,0.5084,10.1791,18.7131,9.3566,1.1636,0.0472,8.9109,triangle
AS4,1,AS,CA3,428,0.6322,2.4987,46.0977,677,114.5345,0.6485,45,28,27.8068,1.5948,0.183,22.1708,46.6688,23.3344,1.4875,0.1307,21.1421,span
AS4,1,AS,CA3,397,0.5796,4.9885,65.2993,685,140.5305,0.4359,51,46,35.9975,2.4216,0.2834,27.4374,65.2993,32.6497,2.4823,0.2443,27.3526,span
AS4,1,AS,CA3,643,0.8968,2.0267,44.0454,717,108.0178,0.7722,35,38,23.0296,1.7487,0.1502,18.7691,44.0454,22.0227,1.5691,0.1379,18.8531,span
AS4,1,AS,CA3,1162,0.7345,2.2533,69.8928,1582,169.9052,0.6887,39,68,36.5972,1.7832,0.1767,30.8069,70.2193,35.1096,2.133,0.1594,30.9649,triangle
AS4,1,AS,CA3,517,0.5949,2.1159,50.448,869,121.5413,0.7392,27,51,26.5046,1.8009,0.1747,21.7353,50.448,25.224,1.468,0.1202,22.0118,span
AS4,1,AS,CA3,759,0.502,1.1913,58.3095,1512,160.2482,0.7399,46,60,31.9622,1.5835,0.1353,27.3327,60.8714,30.4357,1.8733,0.1686,26.8599,triangle
AS4,2,AS,CA3,1733,0.3879,1.1813,91.022,4468,254.2819,0.8683,79,78,48.65,1.4459,0.0831,42.6909,91.022,45.511,1.3783,0.0781,42.2248,span
AS4,2,AS,CA3,2131,0.3303,1.1541,108.4159,6451,309.6329,0.8456,105,97,57.2918,1.1951,0.0661,52.3938,109.5111,54.7555,1.0929,0.0338,52.8859,triangle
AS4,2,AS,CA3,2259,0.5128,1.267,91.6788,4405,255.6899,0.8467,63,85,46.9293,1.7768,0.1104,41.9229,92.5371,46.2686,1.7911,0.1113,42.0883,triangle
AS4,2,AS,CA3,705,0.9387,2.4163,51.2445,751,116.0515,0.7007,51,23,32.3655,3.3359,0.3955,19.7642,51.2445,25.6223,2.6641,0.3291,18.1699,span
AS4,2,AS,CA3,334,0.8859,3.7741,41.2311,377,92.2641,0.5565,39,20,23.5132,3.5386,0.2813,16.7128,41.2311,20.6155,4.043,0.3111,16.3864,span
AS4,2,AS,CA3,917,0.5334,1.4342,61.4654,1719,163.7735,0.8054,57,51,34.9871,1.6284,0.15310000000000001,28.9806,61.6341,30.8171,1.2702,0.0789,29.1183,triangle
AS4,2,AS,CA3,1310,0.55,1.3488,64.5368,2382,184.091,0.8833,48,66,35.8246,1.4215,0.1004,30.9016,66.2782,33.1391,1.3016,0.0695,30.9162,triangle
AS4,2,AS,CA3,470,0.7769,2.8697,43.909,605,107.1257,0.6625,42,29,26.1181,1.9394,0.2126,20.967,43.9735,21.9867,1.2637,0.0727,20.6939,span
AS4,2,AS,CA3,751,0.8652,2.1079,49.3964,868,119.5267,0.7635,47,30,25.8024,2.8982,0.273,19.7891,49.4004,24.7002,2.6675,0.2771,19.6905,span
AS4,2,AS,CA3,698,0.5945,1.7527,58.6686,1174,141.7804,0.7339,38,53,30.8149,1.666,0.1749,24.2708,58.6686,29.3343,1.4374,0.1312,25.1432,span
AS4,2,AS,CA3,365,0.6822,2.2234,38.3275,535,93.7843,0.7644,23,39,21.3866,2.5551,0.1925,16.7484,38.3275,19.1638,1.6358,0.1421,16.9357,span
AS4,2,AS,CA3,1673,0.3079,1.3346,98.8433,5433,280.4517,0.868,97,84,52.9127,1.2764,0.0805,46.3245,100.6746,50.3373,1.1348,0.0435,47.5868,triangle
AS4,2,AS,CA3,623,0.7749,2.4708,50.3289,804,117.7393,0.7288,47,28,29.5767,2.2921,0.2487,20.4306,50.3289,25.1645,2.2667,0.2038,19.8797,span
AS4,2,AS,CA3,875,0.5159,2.1913,68.2495,1696,172.0348,0.7201,61,57,35.0545,1.9973,0.1767,30.0701,68.2495,34.1248,2.2775,0.1632,30.5747,span
AS4,2,AS,CA3,296,0.8481,2.3293,33.6006,349,79.5533,0.693,30,23,18.9771,2.0228,0.2097,14.156,33.6006,16.8003,2.24,0.2444,14.083,span
AS4,3,AS,CA3,1486,0.3655,2.1597,112.2185,4066,284.5106,0.6312,112,62,62.4392,2.3652,0.1871,51.7803,114.8216,57.4108,2.0978,0.1722,52.6183,triangle
AS4,3,AS,CA3,333,0.9652,1.4664,25.632,345,71.5171,0.8476,24,25,15.3425,1.6603,0.1733,12.1898,26.1485,13.0743,1.5914,0.1088,11.9469,triangle
AS4,3,AS,CA3,516,0.7926,1.6466,40.7185,651,99.9704,0.8186,37,28,23.5135,2.2806,0.2512,17.0765,40.7185,20.3593,2.8649,0.2157,16.8808,span
AS4,3,AS,CA3,715,0.7364,1.8134,48.1041,971,121.0862,0.8322,45,35,25.8123,1.9424,0.1485,21.0389,48.1041,24.052,1.5445,0.1429,21.1154,span
AS4,3,AS,CA3,506,0.9902,1.2435,29.6142,511,83.1537,0.9287,29,26,23.8648,4.3661,0.462,13.9381,29.619,14.8095,1.2575,0.0836,13.6104,span
AS4,3,AS,CA3,599,0.3862,1.1847,55.1453,1551,158.0798,0.78,55,53,30.4573,1.2448,0.0852,27.4841,57.5448,28.7724,1.0856,0.0276,28.0613,triangle
AS4,3,AS,CA3,355,1.0201,1.2334,25.5539,348,69.2139,0.9129,22,23,13.6066,1.9361,0.1811,11.1951,25.5539,12.7769,1.4352,0.1038,11.2026,span
AS4,3,AS,CA3,913,0.4015,1.5853,81.3941,2274,200.3326,0.712,49,82,42.7399,2.0129,0.1923,34.7981,81.3941,40.6971,3.083,0.2009,35.0973,span
AS4,3,AS,CA3,884,0.5437,1.8508,62.9682,1626,161.9937,0.7786,59,55,33.1177,2.233,0.2096,27.5255,63.1797,31.5898,2.0731,0.2228,27.008,span
AS4,3,AS,CA3,467,0.6908,2.939,49.2544,676,115.7458,0.6341,21,51,31.7581,1.9547,0.2596,23.6841,49.2544,24.6272,2.1395,0.1967,21.575,span
AS4,3,AS,CA3,964,0.6051,2.2505,74.4043,1593,175.6279,0.649,50,62,38.2558,1.7504,0.1752,31.9206,74.4043,37.2022,1.8373,0.1748,31.804,span
AS4,3,AS,CA3,1293,0.329,1.7529,112.5389,3930,280.1627,0.6292,112,64,63.2296,1.5486,0.1655,50.5628,112.5704,56.2852,1.1883,0.0478,54.8484,triangle
AS4,3,AS,CA3,463,0.899,1.7973,38.5876,515,91.4304,0.7742,33,26,25.8907,2.977,0.3671,16.1601,38.5876,19.2938,2.0655,0.2822,14.1409,span
AS4,3,AS,CA3,579,0.8799,1.6586,38.833,658,100.8162,0.8135,27,38,20.0787,2.1379,0.1905,17.4413,38.933,19.4665,1.7979,0.1695,17.38,triangle
AS4,3,AS,CA3,777,0.878,1.3825,43.0116,885,112.862,0.8731,41,32,25.0172,2.333,0.2297,18.0765,43.0116,21.5058,1.6667,0.1666,17.9036,span
AS4,4,AS,CA3,1474,0.5165,1.4161,80.2808,2854,218.6065,0.7505,60,80,44.9429,1.4961,0.1281,37.9697,83.101,41.5505,1.2371,0.0752,38.8999,triangle
AS4,4,AS,CA3,848,0.685,2.5361,66.6108,1238,154.0001,0.656,31,68,37.2854,2.5781,0.2819,27.167,66.6108,33.3054,2.1096,0.2422,26.8921,span
AS4,4,AS,CA3,1712,0.4511,2.5591,110.1681,3795,261.1776,0.6991,68,103,56.3493,2.3399,0.2397,45.0069,110.1681,55.084,3.0497,0.2846,44.9021,span
AS4,4,AS,CA3,1271,0.4392,2.483,95.0158,2894,229.63,0.6897,81,74,48.6784,1.9726,0.1929,41.3941,95.2216,47.6108,1.8174,0.1812,41.6527,triangle
AS4,4,AS,CA3,1059,0.5282,2.041,77.9359,2005,194.548,0.6657,65,67,43.6664,1.838,0.162,34.5081,78.6251,39.3125,2.3394,0.2106,34.8169,triangle
AS4,4,AS,CA3,1027,0.7918,1.4596,54.9181,1297,146.02,0.7644,54,44,31.8199,1.9242,0.1963,25.2073,55.8222,27.9111,1.4918,0.1017,25.888,triangle
AS4,4,AS,CA3,425,0.9465,1.6841,34.4093,449,86.4847,0.7544,31,26,22.505,3.2487,0.3319,14.6786,34.4335,17.2167,4.6487,0.2531,14.6114,span
AS4,4,AS,CA3,831,0.8514,1.546,46.3897,976,119.9926,0.8518,33,48,33.4077,3.376,0.3608,21.7144,46.3897,23.1948,1.632,0.1787,19.3857,span
AS4,4,AS,CA3,1546,0.5,1.2998,81.4002,3092,226.1775,0.7595,76,70,46.7619,1.7122,0.1363,38.7301,84.9243,42.4622,1.8204,0.1356,39.4072,triangle
AS4,4,AS,CA3,617,0.6109,2.016,58.2409,1010,134.2157,0.7046,30,58,30.4471,2.4233,0.2834,22.3441,58.2409,29.1204,2.4879,0.2869,22.6748,span
AS4,4,AS,CA3,2106,0.577,1.6326,88.5268,3650,235.3971,0.8278,75,80,52.9256,1.9116,0.1584,38.6431,90.4045,45.2023,1.7191,0.1574,38.6625,triangle
AS4,4,AS,CA3,723,0.9341,1.7533,45,774,110.2469,0.8002,33,39,30.7487,3.6663,0.3327,20.4662,45,22.5,2.1828,0.2058,18.3164,span
AS4,4,AS,CA3,378,1.0442,1.1786,23.5372,362,68.6878,0.9642,23,22,20.1817,17.7005,0.469,12.985900000000001,23.5854,11.7927,1.2269,0.0554,11.1672,triangle
AS4,4,AS,CA3,454,0.6341,1.8339,45.5412,716,118.1422,0.6446,43,37,25.575,1.7923,0.1483,21.5828,46.6,23.3,1.8109,0.1448,21.3518,triangle
AS4,4,AS,CA3,1010,0.6114,1.3294,58.8982,1652,161.4254,0.7967,49,56,31.9962,1.4121,0.0952,28.2163,60.5502,30.2751,1.455,0.1022,28.1695,triangle
AS4,1,AS,GD,854,0.4333,1.3689,66.7608,1971,174.216,0.8161,47,67,35.2154,1.4986,0.1317,29.5018,66.7608,33.3804,1.5312,0.128,29.9895,span
AS4,1,AS,GD,737,0.8144,1.8071,49.6488,905,119.6906,0.7938,43,32,28.6765,2.0517,0.2253,21.4165,49.6488,24.8244,2.0252,0.2168,20.4852,span
AS4,1,AS,GD,361,0.8004,2.1149,34.7131,451,86.7392,0.7533,16,36,20.2449,2.3765,0.2357,14.9982,34.7131,17.3566,2.4987,0.1727,15.3374,span
AS4,1,AS,GD,1030,0.4788,1.3867,70.4557,2151,188.4097,0.7615,49,64,37.2282,1.3264,0.0802,33.5099,70.839,35.4195,1.3029,0.0801,33.2681,span
AS4,1,AS,GD,546,0.6991,2.2335,45.1885,781,115.5174,0.7355,43,26,27.9503,1.7899,0.1934,23.2603,45.1974,22.5987,1.3184,0.0757,21.2336,span
AS4,1,AS,GD,1308,0.6346,1.3255,64.4981,2061,176.9256,0.8274,64,48,41.349,2.1375,0.2158,29.5982,66.5415,33.2708,2.0317,0.1554,29.6814,triangle
AS4,1,AS,GD,560,0.9091,1.554,37.1618,616,95.6666,0.8458,34,28,19.9855,2.0129,0.1818,17.0674,37.1645,18.5823,1.7929,0.1659,16.077,span
AS4,1,AS,GD,929,0.7152,1.2135,46.6476,1299,131.8213,0.9394,40,46,23.9192,1.4143,0.0874,21.7458,46.736,23.368,1.459,0.1087,21.939,span
AS4,1,AS,GD,754,0.924,3.6033,59.0593,816,133.0104,0.5796,53,38,36.005,2.3332,0.2676,25.4204,59.061,29.5305,2.7875,0.2569,24.4348,triangle
AS4,1,AS,GD,1295,0.6459,1.7925,70.7107,2005,175.8289,0.815,63,50,38.0098,1.7174,0.1713,29.4798,70.7107,35.3553,1.6991,0.1742,29.6024,span
AS4,1,AS,GD,920,0.8519,1.5008,52.1536,1080,129.9554,0.8036,35,46,27.2924,1.8439,0.2131,20.8556,52.1536,26.0768,1.9437,0.2314,20.8273,span
AS4,1,AS,GD,1000,0.9497,2.6044,60.4649,1053,137.6292,0.6986,50,39,34.7326,2.9704,0.3329,23.2455,60.4649,30.2324,2.3901,0.3078,22.3841,span
AS4,1,AS,GD,948,0.7993,2.624,65,1186,148.5875,0.675,33,65,38.841,2.6864,0.2863,27.8042,65,32.5,2.3024,0.2329,26.4644,span
AS4,1,AS,GD,1396,0.4928,1.8509,93.5094,2833,229.3556,0.6768,71,74,49.1622,1.9923,0.2342,39.1428,93.5094,46.7547,2.4885,0.1845,41.0108,span
AS4,1,AS,GD,2401,0.3759,2.937,158.1139,6387,360.8773,0.6163,152,89,81.6962,2.4226,0.2207,65.7507,158.1139,79.0569,2.3162,0.2179,66.1503,span
AS4,2,AS,GD,1995,0.4209,1.7235,106.9626,4740,266.2962,0.84,81,91,55.1579,1.9243,0.206,42.8571,106.9626,53.4813,1.8385,0.2302,42.756100000000004,span
AS4,2,AS,GD,750,0.9398,1.1973,36.6879,798,106.7445,0.8801,35,38,24.7536,2.3319,0.2786,17.9275,38.2436,19.1218,1.7571,0.1395,17.2729,triangle
AS4,2,AS,GD,442,1.0524,1.0432,25.0599,420,75.65,0.9222,24,25,23.0448,6.6352,0.4425,14.5134,26.0507,13.0253,1.2246,0.0701,12.2717,triangle
AS4,2,AS,GD,393,0.9182,1.6303,31.6228,428,80.2697,0.8347,22,32,16.7074,1.9427,0.1872,13.5769,31.6228,15.8114,1.5811,0.141,13.5715,span
AS4,2,AS,GD,644,0.7585,1.6774,47.0744,849,115.4564,0.8004,46,30,25.1434,1.9934,0.2082,19.9311,47.0744,23.5372,2.2142,0.1922,19.8481,span
AS4,2,AS,GD,674,0.7685,2.8829,64.4981,877,140.9252,0.5549,64,24,35.3048,3.1744,0.3507,23.9256,64.4981,32.249,3.4979,0.3711,22.6792,span
AS4,2,AS,GD,466,0.8336,1.2817,32.2025,559,88.9815,0.8872,31,27,19.1646,1.988,0.1719,14.9592,32.6109,16.3054,1.4263,0.1002,14.9068,triangle
AS4,2,AS,GD,660,0.9663,1.144,33.6155,683,97.0277,0.9117,30,32,21.0655,2.0114,0.2454,16.0822,34.5286,17.2643,1.4986,0.1216,15.5081,triangle
AS4,2,AS,GD,715,0.6447,1.8062,56.1427,1109,139.1448,0.7198,29,58,35.3614,2.5767,0.3153,23.0068,56.2261,28.114,4.3068,0.3018,23.4267,span
